"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","HCPL","HDIF","HEFF","HNDB","HPL","HPV","HTRP","HVOL","MI","MIMS","MISEI","MISM","McCC","NL","NLE","NII","NOI","CD","CLOC","DLOC","TCD","TCLOC","LLOC","LOC","NOS","NUMPAR","TLLOC","TLOC","TNOS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Anti Pattern","Bad Practice Rules","Best Practice Rules","Clone Metric Rules","Code Style Rules","Complexity Metric Rules","Correctness Rules","Coupling Metric Rules","Design Rules","Design Pattern","Documentation Metric Rules","Documentation Rules","Dodgy Code Rules","Error Prone Rules","Experimental Rules","Internationalization Rules","Multithreaded Correctness Rules","Multithreading Rules","Optimization Rules","Performance Rules","Runtime Rules","Security Code Guideline Rules","Security Rules","Size Metric Rules","Vulnerability Rules"
"L500","void messageLogged(BuildEvent event)","org.apache.tools.ant.BuildListener.messageLogged(Lorg/apache/tools/ant/BuildEvent;)V","L475","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\BuildListener.java","117","5","117","49","0","0","0","0","0","0","0","0","","0","","","0","0","","","0","0","0","0","1","0","0","1","0","0.857143","6","6","0.857143","6","1","1","0","1","1","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L507","void setMessageOutputLevel(int level)","org.apache.tools.ant.BuildLogger.setMessageOutputLevel(I)V","L503","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\BuildLogger.java","76","5","76","50","0","0","0","0","0","0","0","0","","0","","","0","0","","","0","0","0","0","1","0","0","1","0","0.888889","8","8","0.888889","8","1","1","0","1","1","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L510","void setOutputPrintStream(PrintStream output)","org.apache.tools.ant.BuildLogger.setOutputPrintStream(Ljava/io/PrintStream;)V","L503","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\BuildLogger.java","83","5","83","58","0","0","0","0","0","0","0","0","","0","","","0","0","","","0","0","0","0","1","0","0","1","0","0.833333","5","5","0.833333","5","1","1","0","1","1","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L516","void setEmacsMode(boolean emacsMode)","org.apache.tools.ant.BuildLogger.setEmacsMode(Z)V","L503","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\BuildLogger.java","91","5","91","49","0","0","0","0","0","0","0","0","","0","","","0","0","","","0","0","0","0","1","0","0","1","0","0.857143","6","6","0.857143","6","1","1","0","1","1","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L519","void setErrorPrintStream(PrintStream err)","org.apache.tools.ant.BuildLogger.setErrorPrintStream(Ljava/io/PrintStream;)V","L503","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\BuildLogger.java","98","5","98","54","0","0","0","0","0","0","0","0","","0","","","0","0","","","0","0","0","0","1","0","0","1","0","0.833333","5","5","0.833333","5","1","1","0","1","1","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L546","void setMessageOutputLevel(int level)","org.apache.tools.ant.DefaultLogger.setMessageOutputLevel(I)V","L522","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\DefaultLogger.java","84","5","86","6","0","0","0","0","0","0","0","0","24.4064","4.66667","170.526","30.751","11","10","9.47365","36.5412","134.261","78.515","166.548","97.3966","1","0","0","1","0","0.727273","8","8","0.727273","8","3","3","1","1","3","3","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L550","void setOutputPrintStream(PrintStream output)","org.apache.tools.ant.DefaultLogger.setOutputPrintStream(Ljava/io/PrintStream;)V","L522","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\DefaultLogger.java","94","5","96","6","0","0","0","0","0","0","0","0","24.4064","4.66667","170.526","30.751","11","10","9.47365","36.5412","134.261","78.515","165.134","96.5696","1","0","0","1","0","0.625","5","5","0.625","5","3","3","1","1","3","3","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L554","void setErrorPrintStream(PrintStream err)","org.apache.tools.ant.DefaultLogger.setErrorPrintStream(Ljava/io/PrintStream;)V","L522","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\DefaultLogger.java","103","5","105","6","0","0","0","0","0","0","0","0","24.4064","4.66667","170.526","30.751","11","10","9.47365","36.5412","134.261","78.515","165.134","96.5696","1","0","0","1","0","0.625","5","5","0.625","5","3","3","1","1","3","3","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L558","void setEmacsMode(boolean emacsMode)","org.apache.tools.ant.DefaultLogger.setEmacsMode(Z)V","L522","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\DefaultLogger.java","113","5","115","6","0","0","0","0","0","0","0","0","24.4064","4.66667","170.526","30.751","11","10","9.47365","36.5412","134.261","78.515","165.777","96.9457","1","0","0","0","0","0.666667","6","6","0.666667","6","3","3","1","1","3","3","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L562","void buildStarted(BuildEvent event)","org.apache.tools.ant.DefaultLogger.buildStarted(Lorg/apache/tools/ant/BuildEvent;)V","L522","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\DefaultLogger.java","118","5","120","6","0","0","0","0","0","0","0","0","33.2842","4.5","193.588","33.4646","12","12","10.7549","43.0196","133.412","78.0186","116.874","68.3471","1","0","0","0","0","0","0","0","0","0","3","3","1","1","3","3","1","0","0","2","0","1","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L565","void buildFinished(BuildEvent event)","org.apache.tools.ant.DefaultLogger.buildFinished(Lorg/apache/tools/ant/BuildEvent;)V","L522","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\DefaultLogger.java","126","5","149","6","0","0","0","0","0","0","0","0","176.488","29.0769","15319.8","616.834","99","40","851.099","526.871","88.961","52.024","82.6063","48.3078","4","3","3","0","3","0.166667","4","4","0.166667","4","20","24","11","1","20","24","11","0","0","2","0","1","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L579","void targetStarted(BuildEvent event)","org.apache.tools.ant.DefaultLogger.targetStarted(Lorg/apache/tools/ant/BuildEvent;)V","L522","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\DefaultLogger.java","151","5","155","6","0","0","0","0","0","0","0","0","72.9545","8","983.879","98.9224","28","21","54.66","122.985","119.444","69.8505","96.8246","56.6226","2","1","1","0","2","0","0","0","0","0","5","5","2","1","5","5","2","0","0","2","0","1","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L586","void targetFinished(BuildEvent event)","org.apache.tools.ant.DefaultLogger.targetFinished(Lorg/apache/tools/ant/BuildEvent;)V","L522","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\DefaultLogger.java","157","5","158","6","0","0","0","0","0","0","0","0","6.75489","1.5","17.4145","6.71852","5","5","0.96747","11.6096","146.791","85.843","136.176","79.6353","1","0","0","0","0","0","0","0","0","0","2","2","0","1","2","2","0","0","0","2","0","2","0","0","1","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L588","void taskStarted(BuildEvent event)","org.apache.tools.ant.DefaultLogger.taskStarted(Lorg/apache/tools/ant/BuildEvent;)V","L522","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\DefaultLogger.java","160","5","160","49","0","0","0","0","0","0","0","0","6.75489","1.5","17.4145","6.71852","5","5","0.96747","11.6096","158.02","92.4096","152.376","89.1089","1","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","0","0","0","2","0","2","0","0","1","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L590","void taskFinished(BuildEvent event)","org.apache.tools.ant.DefaultLogger.taskFinished(Lorg/apache/tools/ant/BuildEvent;)V","L522","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\DefaultLogger.java","161","5","161","50","0","0","0","0","0","0","0","0","6.75489","1.5","17.4145","6.71852","5","5","0.96747","11.6096","158.02","92.4096","152.376","89.1089","1","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","0","0","0","2","0","2","0","0","1","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L592","void messageLogged(BuildEvent event)","org.apache.tools.ant.DefaultLogger.messageLogged(Lorg/apache/tools/ant/BuildEvent;)V","L522","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\DefaultLogger.java","163","5","186","6","0","0","0","0","0","0","0","0","223.067","27.3529","14971","607.436","98","48","831.721","547.326","91.9178","53.7531","86.3914","50.5213","6","4","4","0","4","0.157895","3","0","0.157895","3","16","24","12","1","16","24","12","0","0","3","0","1","0","0","1","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L577","String formatTime(long millis)","org.apache.tools.ant.DefaultLogger.formatTime(J)Ljava/lang/String;","L522","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\DefaultLogger.java","188","5","204","6","0","0","0","0","0","0","0","0","190.346","14.7955","6663.58","354.11","83","43","370.199","450.38","95.3248","55.7455","62.3329","36.452","5","1","1","4","0","0","0","0","0","0","14","17","5","1","14","17","5","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L615","boolean accept(File dir, String name)","org.apache.tools.ant.DesirableFilter.accept(Ljava/io/File;Ljava/lang/String;)Z","L609","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\DesirableFilter.java","75","5","110","6","0","0","0","0","0","0","0","0","117.303","10.0625","3555.04","232.932","72","30","197.502","353.296","91.826","53.6994","100.823","58.9611","8","1","1","0","0","0.454545","15","4","0.454545","15","18","36","11","2","18","36","11","0","2","0","0","1","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L650","DirectoryScanner()","org.apache.tools.ant.DirectoryScanner.<init>()V","L623","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\DirectoryScanner.java","209","5","210","6","0","0","0","0","0","0","0","0","4.75489","1.5","12","5.24148","4","4","0.666667","8","148.728","86.9754","185.572","108.522","1","0","0","4","0","0.6","3","3","0.6","3","2","2","0","0","2","2","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L652","boolean matchPatternStart(String pattern, String str)","org.apache.tools.ant.DirectoryScanner.matchPatternStart(Ljava/lang/String;Ljava/lang/String;)Z","L623","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\DirectoryScanner.java","224","5","275","6","0.871345","2","11","2","0.653846","0.763158","34","29","290.857","45.4091","53425.1","1418.5","200","59","2968.06","1176.53","73.0054","42.6932","70.1084","40.9991","10","2","2","1","1","0.344828","20","11","0.344828","20","38","52","27","2","38","52","27","0","1","7","0","1","1","0","1","7","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L675","boolean matchPath(String pattern, String str)","org.apache.tools.ant.DirectoryScanner.matchPath(Ljava/lang/String;Ljava/lang/String;)Z","L623","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\DirectoryScanner.java","286","5","409","6","0.493562","3","17","4","0.443548","0.465347","55","47","586.559","66.9825","227970","3731.8","509","103","12665","3403.43","47.0458","27.5122","25.1961","14.7346","30","4","4","2","1","0.172131","21","9","0.172131","21","101","124","82","2","101","124","82","0","6","13","1","0","1","0","6","7","0","2","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","2","0"
"L673","boolean match(String pattern, String str)","org.apache.tools.ant.DirectoryScanner.match(Ljava/lang/String;Ljava/lang/String;)Z","L623","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\DirectoryScanner.java","426","5","548","6","1","3","42","4","1","1","123","99","572.893","44.5746","132082","2593.55","446","100","7337.87","2963.16","46.9402","27.4504","29.9026","17.4869","35","4","4","2","0","0.238462","31","13","0.238462","31","99","123","85","2","99","123","85","0","0","13","1","3","1","0","1","7","0","2","0","0","0","0","2","0","0","3","0","0","0","0","0","0","0","0","0","2","0"
"L690","void setBasedir(String basedir)","org.apache.tools.ant.DirectoryScanner.setBasedir(Ljava/lang/String;)V","L623","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\DirectoryScanner.java","560","5","562","6","0","0","0","0","0","0","0","0","54.6292","8.4","927.037","95.0746","27","17","51.502","110.361","128.513","75.1538","158.256","92.5474","1","0","0","0","1","0.727273","8","8","0.727273","8","3","3","1","1","3","3","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L693","void setBasedir(File basedir)","org.apache.tools.ant.DirectoryScanner.setBasedir(Ljava/io/File;)V","L623","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\DirectoryScanner.java","572","5","574","6","0","0","0","0","0","0","0","0","24.4064","4.66667","170.526","30.751","11","10","9.47365","36.5412","134.261","78.515","165.777","96.9457","1","0","0","3","0","0.666667","6","6","0.666667","6","3","3","1","1","3","3","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L702","File getBasedir()","org.apache.tools.ant.DirectoryScanner.getBasedir()Ljava/io/File;","L623","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\DirectoryScanner.java","584","5","586","6","0","0","0","0","0","0","0","0","10","2","31.0196","9.87242","6","6","1.72331","15.5098","138.717","81.121","172.206","100.705","1","0","0","0","0","0.666667","6","6","0.666667","6","3","3","1","0","3","3","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L704","void setIncludes(String[] includes)","org.apache.tools.ant.DirectoryScanner.setIncludes([Ljava/lang/String;)V","L623","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\DirectoryScanner.java","599","5","613","6","1","1","4","1","1","1","15","15","152.148","24.7692","10884.7","491.146","85","36","604.704","439.444","94.5649","55.3011","101.767","59.513","4","3","3","2","0","0.375","9","9","0.375","9","15","15","11","1","15","15","11","0","0","6","0","2","0","0","2","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L708","void setExcludes(String[] excludes)","org.apache.tools.ant.DirectoryScanner.setExcludes([Ljava/lang/String;)V","L623","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\DirectoryScanner.java","626","5","640","6","1","1","4","1","1","1","15","15","152.148","24.7692","10884.7","491.146","85","36","604.704","439.444","94.5649","55.3011","101.767","59.513","4","3","3","0","0","0.375","9","9","0.375","9","15","15","11","1","15","15","11","0","0","6","0","2","0","0","2","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L712","void scan()","org.apache.tools.ant.DirectoryScanner.scan()V","L623","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\DirectoryScanner.java","650","5","678","6","0.582524","1","3","1","0.517241","0.52","15","13","196.215","14","9248.28","440.596","121","44","513.793","660.591","83.7099","48.9532","78.8186","46.0927","6","1","1","5","1","0.21875","7","6","0.21875","7","25","29","18","0","25","29","18","0","0","8","0","1","0","0","1","6","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L727","void slowScan()","org.apache.tools.ant.DirectoryScanner.slowScan()V","L623","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\DirectoryScanner.java","685","5","708","6","0","0","0","0","0","0","0","0","180.815","32.9333","20820.2","756.815","118","41","1156.68","632.191","88.6143","51.8212","85.1335","49.7857","5","2","2","4","2","0.208333","5","5","0.208333","5","19","24","16","0","19","24","16","0","0","2","0","2","0","0","2","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L725","void scandir(File dir, String vpath, boolean fast)","org.apache.tools.ant.DirectoryScanner.scandir(Ljava/io/File;Ljava/lang/String;Z)V","L623","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\DirectoryScanner.java","728","5","777","6","0.7","2","10","2","0.6","0.731707","30","30","267.808","58.5833","64690","1611.48","191","55","3593.89","1104.24","71.4142","41.7627","69.0696","40.3916","13","5","5","2","4","0.369231","24","17","0.369231","24","41","50","26","3","41","50","26","0","0","9","0","1","1","0","1","7","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
